video_id,instance_id,query
bGfuK9H1RKk,5,the man is kneeling
bGfuK9H1RKk,6,man in black shirt siting on the right most
bHGynk8ufU0,0,a white car is rolling over the ground
bJ9LAZRikWc,0,Boy is dribbling in the middle of the circle
bJ9LAZRikWc,1,left basketball rolling on the floor
bJ9LAZRikWc,2,right basketball bouncing up and down
bJzru8TM0kk,0,a man in dark is crawling
bKe5WQc_uSs,0,a black dog is running
bMH1fMt51N8,0,dog rolling in the mud
bNZs-hrr6XA,0,cat jumping over the bar
bNZs-hrr6XA,1,a person in red shirt is sitting
bQJVlPPRUhg,0,spotted cat climbing the stairs
bRouUWZSolE,0,white and green racing car running in the front
bRouUWZSolE,1,a car is moving on the left side
bRouUWZSolE,2,the orange and black car on the right is driving
bRouUWZSolE,3,first red car racing on the road
bRouUWZSolE,4,Yellow sport car running on the left
bRouUWZSolE,5,a racing car left on the road behind other cars
bRouUWZSolE,6,red black is riding on the left
bRouUWZSolE,7,Car in the middle turning 
bTeWzYmKTAo,0,Parrot is playing with the ball
bV6JkPen0wM,0,car driving by
bV6JkPen0wM,1,the first man is standing near a tire
bV6JkPen0wM,2,a man in the middle is standing 
bV6JkPen0wM,3,person in the bottom of the image standing
bVu0Ms6Stfc,0,a light brown dog is walking
bVu0Ms6Stfc,1,man in green shirt is walking on the street
bVu0Ms6Stfc,2,woman in blue shirt walking with a white dog
bVu0Ms6Stfc,3,a man with blue shirt is walking behind
bVu0Ms6Stfc,4,man in blue shirt walking with dogs on the right
bVu0Ms6Stfc,5,a very big dog is being holded by its owner walking outside on the right
bVu0Ms6Stfc,6,Burgundy car standing on the parking 
bWw_3C18-KA,0,Small dog walking on the grass
bWw_3C18-KA,1,a man in black pant is running
bXiCVywbbFM,0,the kid is walking
b_i2uq7MhnY,0,car jumping through the sky
b_yiWIXBI7o,0,man climbing rocks
bcw7yYjFZvE,0,black dog running in the snow
bdtHhiH2MHc,0,man is eating from carton box
beHx8qosnMw,0,cat eating
beSUkPwwl9Q,0,Cat running in the spinning wheel
beSUkPwwl9Q,1, a man standing on the left
bfFqLVyHRtw,0,an orange and black bird is rolling
bicxykHGpic,0,a black dog is crawling on grass
bigDZ_ySiE8,0,yellow ball bouncing up and down
bigDZ_ySiE8,1,man throwing a yellow ball
bjITPWl_PE8,0,a baby in yellow shirt is jumping up and down
bjITPWl_PE8,1,Small boy in white shirt and pants jumping in the middle of he group
bjITPWl_PE8,2,right most boy jumping up and down
bjITPWl_PE8,3,Girl in black shirt and pink pants is jumping with other kids
bjITPWl_PE8,4,woman in pink top bouncing a ball on the left
bjITPWl_PE8,5,a yellow ball is jumping top and down
bk6h6w0xRjU,0,a dog is crawling
blVEC0ERdnE,0,a cat is eating food
bmUsMbFmfVg,0,a car is jumping up and down
bmUsMbFmfVg,1,the person in striped shirt is standing
bn6YN5Mb7mU,0,white bird flying
bnL9RuZjBZs,0,bird jumping on the tree
bnX78Yl2ZsI,0,a car is jumping from a ramp
bnX78Yl2ZsI,1,man in blue top and black pants standing by the road
bq7i9dl9byI,0,white ball rolling on the trampoline
bqHixJVRiGw,0,a car is rolling and jumping
bsJw1I-j6Iw,0,duck on the right walking
bsJw1I-j6Iw,1,white and green duck walking
btgzSl6uSro,0,black dog running on the lawn 
bv3rloRdoSM,0,parrot climbing
bvKch4T4hI4,0,baby rolling on the bed
bvUVhct7aSY,0,a basketball player is walking
bvUVhct7aSY,1,Ball is crossing around buckets
bvsj1owq0xA,0,Rally car turning sharp corners
c-1F-sLczas,0,a bird is walking
c-QiIccd9Co,0,a person is crawling 
c-QiIccd9Co,1,man with yellow shoes crouching
c-QiIccd9Co,2,a man with white shirt and dark pant is standing in the behind
c-QiIccd9Co,3,man in yellow walking in the far back
c-QiIccd9Co,4,Guy in blue costume standing in the back
c-QiIccd9Co,5,White ball is lying on the field
c-QiIccd9Co,6,man in black walking
c-QiIccd9Co,7,Guy in blue shirt and red shorts is talking with another guy
c-QiIccd9Co,8,person in white standing
c2cB09ocb6U,0,a cat is jumping over a barrier
c2pzt3UlHJw,0,the dog is crawling around the leg of a coffee table while wagging its tail
c2yuTg-G9HI,0,parrot climbing stairs
c3xY2kc3MJw,0,baby walking in the corridor
c637KLPyASc,0,woman climbing on left
c6e9BszjKqU,0,Green parrot is rolling on the floor
c6knEYcFXVc,0,car is dancing in the middle
c6knEYcFXVc,1,Guy standing near the car in the middle
c6zFEd7svac,0,black cat climbing down the ladder
c7KTmvyVoOo,0,blue car jumping up and down
c7MIeYKwW2o,0,Man is rolling down from the grass hill
c7zAJ7drZBQ,0,Woman is playing with brownish dog
c7zAJ7drZBQ,1,a dog is crawling
c8lJXhJLNR8,0,a car on a dirt road is drifting
c8z5g9EHYZ0,0,cat is jumping into the box
c9MWXABamtQ,0,Furry dog rolling on the floor
c9kfCVDfBQ8,0,green ball is running on the bowling pathway
cA1kv2y0Nlw,0,black dog running in the grass
cAI5-JsFxqk,0,cat is rolling on the paved road
cBFb8TUr9w4,0,a cat is following a green toy
cDCJTeQZFkU,0,the budgie is having a snack with the other budgies
cDCJTeQZFkU,1,blue bird eating in the middle
cDCJTeQZFkU,2,first green parrot from the right is eating food
cEF4xVCerO4,0,dog crawling on the ground
cEIR9Uo8Z4A,0,a bird is climbing up a tree
cFA4pgfEfPg,0,man in red vest eating
cGMEGr6Irww,0,a bird is jumping
cGpxq11B4IQ,0,Man is crawling outside
cHGn8l2j-e8,0,a red ball is moving in a bowling floor
cHGn8l2j-e8,1,Person is playing a bowling
cI4mFg0g0PM,0,a baby is crawling
cIfPz52o3dE,0,the baby is squirming on a blanket
cKD4nMo1YrY,0,a brown cat is rolling on the floor
cKeJH9HX2E4,0,man in blue shirt is running on the track
cMmlEUn7Zkw,0,cat climbing down the tree
cN0lgFqTVUM,0,the dog is eating corn on the cob
cN0lgFqTVUM,1,Girl is feeding a dog with a corn
cN_29r79Wtg,0,cat jumping up and down
cRO6JdP5SVA,0,car drifting on the snow
cSb3TeIyVO4,0,a dog is rolling on the floor
cSb3TeIyVO4,1,man sitting on the left
cSd5gYfRgoY,0,the brown dog is chasing another dog
cSd5gYfRgoY,1,black dog running with a yellow dog
cSs0kkv1TfU,0,baby walking in the room
cUqcvawPxO4,0,a black dog is walking
cUqcvawPxO4,1,Woman in white shirt is walking with the dog
cXND5LkwcYM,0,spotted cat running in the wheel
cXdZh3xZMJM,0,car rolling 
cXx6c42-Fxo,0,parrot rolling on the floor
cXx6c42-Fxo,1,man is sitting on the floor
c_6PDA1k1e4,0,White dog crawling on the street
c_uoxnlAfCE,0,Car with trailer flying on the show
c_uoxnlAfCE,1,a man standup and watch the car in front of the camera
c_uoxnlAfCE,2,The guy in the middle watching a car show
c_v0yvLyTP8,0,Dog is rolling on the floor
c_v0yvLyTP8,1,Green ball is lying on the carpet
caTDocD4PXU,0,man climbing on the rocks
catwUL0ERWE,0,a guy climbing through a mechanism
catwUL0ERWE,1,man in black hoodie is filming from a platform
catwUL0ERWE,2,Guy in green sweater and light blue jeans filming from the support
cbR6bEV-Ia0,0,bird is sitting on the left
cd9lf89Azls,0,purple car rolling over the lawn
cdbk0jmq1eg,0,the cat is eating
cdjvk5bwFrQ,0,woman in pink jacket running with a dog
cdjvk5bwFrQ,1,dog walking with a woman
cdjvk5bwFrQ,2,woman in black standing in the corner of the court
cgdzNuSAWFg,0,Parrot in the front jumping
cgdzNuSAWFg,1,a bird on the right is standing on carpet
cgtYrlFwzF0,0,black cat climbing the wall
ciEOjqv7xgE,0,green parrot lying in the towel
cie5J49U-RE,0,blue parrot is climbing a wall
cinwmUanuh8,0,cat jumping from the floor onto the window
cj7dYKPDhe0,0,dog rolling on the grass
cjGbqaFdSMw,0,a man in red tshirt is crawling
cjPnpoExiHM,0,dog walking with a woman
cjPnpoExiHM,1,a woman in violet dress is walking
ck0sVjWtVp0,0,a dog is jumping
cmRKH3bbBy4,0,a dark ball is flying on the air
cmRKH3bbBy4,1,man in black suit catching and passing basketball
cmRKH3bbBy4,2,player in white shirt running with a basketball
cmRKH3bbBy4,3,basketball jumping
cmRKH3bbBy4,4,man in blue shirt dribbling a basketball from bottom right to bottom left
cmVQgAEn0kk,0,soldier crawling forward
cncj29umHYg,0,man in blue running
cneFjpT18Kk,0,cat climbing wall
coXmTLn7C-g,0, dog is running
cqaerA8Bhto,0,the bird is climbing the chair
crZ48VB68AY,0,man in black standing by the road next to a man in white pants
crZ48VB68AY,1,Guy in the red shirt standing on ATV
crZ48VB68AY,2,Man in red standing with the bike 
crmsamezAGY,0,Car flying over many other cars
csfUmZ3xUY4,0,the dog is being walked
csfUmZ3xUY4,1,a man is walking
cthnsAqml-U,0,man walking with a dog
cthnsAqml-U,1,a white dog is walking around
cv3KZYxsZlo,0,parrot rolling 
cvVHSjkWVV8,0,a light brown dog is eating an ice cream
cvVHSjkWVV8,1,Woman feeding the dog with an icecream
czQ443hsQxU,0,a bird is playing with a ladder
d-B9Bh2xSFE,0,a kid is climbing a carriage
d0yqKpH2D8c,0,a dog is jumping through a sea outside
d4KAXgiKESI,0,red car jumping
d4KAXgiKESI,1,Car standing at the bottom of the hill
d4gG8KTSXP4,0,a small car in the back is parked
d4gG8KTSXP4,1,a ball is flying on the air
d5RzMPrZvm8,0,car running on the road
d7_FVFPd4L0,0,a cat is walking
d8-L1UghdaU,0,Black cat is jumping to catch the laser mark
d8fKO-NPvq4,0,the person in bikini is walking
d8fKO-NPvq4,1,man in white long pants standing
d8fKO-NPvq4,2,man in blue standing on the beach
dA90V8J6mOA,0,fat cat is rolling in the chair
dCOvAf_-Xz8,0,Woman is playing with the dog
dCOvAf_-Xz8,1,dog rolling on the carpet
dDla9AldDis,0,The black dog running on the green grass
dEwSE3eg7jM,0,man jumping into the sand pit
dEwSE3eg7jM,1,man in white top sitting on the running track
dEwSE3eg7jM,2,the person with the white cap is sitting on the line
dEwSE3eg7jM,3,first man from left on the bottom is sitting
dEwSE3eg7jM,4,a man with white shirt and hat in sitting on the bottom
dFNNLU9ymBc,0,the front car is moving
dFNNLU9ymBc,1,racing car running second
dFNNLU9ymBc,2,the fourth car in the ranking is moving
dFNNLU9ymBc,3,blue racing car running
dH6cw_y-Ltg,0,cat walking towards the man
dH6cw_y-Ltg,1,yellow cat walking on the right
dHAHKInrd9I,0,a baby is climbing up the stairs
dI8F6aNC6K4,0,white air ball is jumping
dI8ryR5XNFI,0,the baby is rolling on the floor
dLzbz1sp5BQ,0,a white car is racing on a dirt road outside
dMDkW8Qpx5Q,0,black cat eating corn
dNejTRta6gE,0,White bird with long neck is standing in the water
dNiA-3mP3GA,0,a dog is rolling
dQVfzLc1QQg,0,Large black pickup truck standing near the garage
dQVfzLc1QQg,1,a man is jumping into the car
dQVfzLc1QQg,2,the gray car is parked
dTG-pesCfW4,0,blue car flying over the street
dVNU9RT8LiQ,0,a man is climbing up
dVNU9RT8LiQ,1,woman with braid hair supporting climber
dW5jhehv_h8,0,a cat is eating a slice of chips
dWbpE__hrDk,0,the baby is crawling on a tiled floor
dWbpE__hrDk,1,a black and dog on the left is crawling
dWbpE__hrDk,2,the black right dog is crawling
dXMmNmeZY7A,0,bird is climbing a rope
dYjofylX3Cs,0,bird is walking on the grass
d_FbM4s2aTw,0,Orange parrot is rolling on the floor
dcILeC9CtKE,0,man jumping rope
dcsSO0xHCbA,0,Man is throwing a ball into the basket
dcsSO0xHCbA,1,basketball flying into the basket
df0VGWacGh4,0,black cat jumping
diQcMf92fus,0,a dog is rolling in a grass field
dkyAw6ztPic,0,Gray car is jumping very high
dkyAw6ztPic,1,Guy in white shirt is standing in front of the camera
dkyAw6ztPic,2,man in cap is standing on the right side of the car
dkyAw6ztPic,3,Big fat man in black outfit with white towel on his should standing
dl1ECjJZ-H0,0,Dog with big ears running through the grass towards the camera
dmlzeUWnXZ4,0,black cat running on the grass
dofA-r6WkCQ,0,dark car rolling on the road
dpxHATOM4Rw,0,Cat rolling on the floor
dq1M7VPcZKU,0,black dog lying on the floor
dqNED0BZgwg,0,man in black shorts crawling on the lawn
dr_YGFzIW-M,0,cat is rolling on the floor
dsSr8AxRRYU,0,Orange cat sitting in the shower
dsrt4IHRi2c,0,car flying in the air
dtlZz1RcGVk,0,Guy in blue green shirt running on the athletic track
dtwoZbQ8LkA,0,the white dog is running
dtwoZbQ8LkA,1, woman in black dress is running
dvKCwpR6nw4,0,baby in white dress walking 
dy3oN4nv0oo,0,a guy with green shirt and brown short is walking on a street
dy3oN4nv0oo,1,the woman is walking with her arm around a man
dySCAkM-u6M,0,a white cat is eating food
dyeoNMsim2M,0,car is rolling several times on the ground
e-EwWXcyoIw,0,bird flying
e-qXJEqGDuQ,0,a bird is climbing up
e0G28S4hNrg,0,cat is rolling on the parking 
e21-VZTkNww,0,Green bird is jumping on the wooden beam
e3xk4ZqfrNA,0,Huge air ball is falling down the hill
e3yY-oWfZ2k,0,Woodpecker is climbing the tree
e4FHjCms_6E,0,White dog is rolling in the dirt
e4SW0mokP-g,0,a boy in white shirt is playing with a ball
e4SW0mokP-g,1,a silver ball is jumping up and down
e50b__YQnt8,0,bird jumping 
e5Iqjc0wqAs,0,a dog is standing on the right
e5LhIQdxCbU,0,a girl is running on the road
e5LhIQdxCbU,1,woman walking on the left
e7D2jNElvPk,0,a dark dog is running
e7D2jNElvPk,1, a man is running
e7Kjy13woXg,0,a baby is walking
e7Kjy13woXg,1, man in red tshirt is standing on the back
e7a1wW6-ydI,0,Black white dog is eating from the plate
e7a1wW6-ydI,1,the orange cat in the middle is eating
e7a1wW6-ydI,2,the brown cat on the left is eating
eD1oLBITyeE,0,baby rolling on the towel
eEHuss9E1LY,0,dog jumping into the water
eEHuss9E1LY,1,man in red top walking
eEtxPWlO-Mc,0,black cat eating on the floor
eHNG2kC4MGM,0,Baby walking
eICNLjnzZ7g,0,a cat is jumping up from a sofa
eJk1Im2B3W0,0,the soccer kid in the background is kicking the ball
eJk1Im2B3W0,1,the soccer player at the start of the video is passing the ball
eJk1Im2B3W0,2,Ball rolling from one boy to another in front of the camera
eJk1Im2B3W0,3,girl in blue shirt playing football
eKx6C8XTNDU,0,Dog walking with the woman near the house
eKx6C8XTNDU,1,Woman walking with her dog
eLP860j6ANk,0,a white cat is walking
eLZCsQSkJ7k,0,a man is rolling on the floor
eLZCsQSkJ7k,1,a man in blue tshirt on the right is standing
eLZCsQSkJ7k,2,a girl on the right is standing
eLZCsQSkJ7k,3,a girl on the left in dark tshirt is standing
eNBAEMcUfQ8,0,orange cat on the right is eating a pet food
eNBAEMcUfQ8,1,the black and white cat on the left is eating
ePL9aDE6VwE,0,a top naked baby is walking
eQ8x1FGkApk,0,a man with red shirt is walking
eQ8x1FGkApk,1,a man is crawling
eR6bSwdYAyk,0,a green car is jumping up and down
eR6bSwdYAyk,1,Man in white shirt is standing in the back
eR6bSwdYAyk,2,Guy in white shirt and black pants standing near the back of the car
eS7N4TqWPjM,0,the car is moving up and down
eSQRFHMhakQ,0,boy in black shirt and red shorts walking on the right
eSQRFHMhakQ,1,man in white top rolling on the trampoline
eSQRFHMhakQ,2,a man in red shirt is standing on the left
eSQRFHMhakQ,3,Boy in black shirt and red shorts is standing on the right
eTJQSlrK73Q,0,Woman is throwing discs to the dog
eTJQSlrK73Q,1,Dog is catching discs
eTgPKRdRiz0,0,orange cat is walking on the treadmill
eUukd41oU3M,0,the person is spider crawling
eW3LZPdKQEE,0,Dog is eating a pet food
eWoGfahOyJ4,0,baby crawling to the toy
eYT78FI0UwM,0,bowling ball rolling on the track
eYT78FI0UwM,1,person is throwing a bowling ball
eZVuh3ZSlxQ,0,a black dog is running
e_02Ks8t_0g,0,a man in black jersey is running to the right
e_02Ks8t_0g,1,man in white shirt by the chair running jump shot
e_02Ks8t_0g,2,Ball is held in the hands of guy with number 20
e_02Ks8t_0g,3,the ball is being thrown at the hoop
eaw6YQllqdc,0,the baby is rolling over
ebAIiO0D3fA,0,a red basketball ball is jumping up and down
ebAIiO0D3fA,1,man in black bouncing a basketball
ebEMJy4cznQ,0,blue racing car running
ebnFLEea9SE,0,truck flying across the road
ec6Nud0N5Jk,0,a woman is sitting on the back
ec6Nud0N5Jk,1,a top naked baby is walking
ecD8xC8O3KU,0,the dog is jumping over a fence
ecD8xC8O3KU,1,man standing on the left
ecD8xC8O3KU,2,a man on the right is walking back
ef5bT2DOHSw,0,Man in black jacket and gray pants walking with dog on a leash
ef5bT2DOHSw,1,brown dog walking on the lawn
eg3f9fc0zio,0,bird rolling on the grass
ehHKB0DAgsE,0,Cat eating food in the bowl on the ground
ehHKB0DAgsE,1,Small fluffy puppy biting the cat
ek0oX22XfAM,0,man crouching on the left
ek0oX22XfAM,1,an adult is crawling
ek_UN54EsGs,0,brown cat laying down on the right
ek_UN54EsGs,1,black and white cat walking
elNRsVhrf7A,0,a dog is jumping to catch a ball
elXRFIRun20,0,a bird on the bottom left is eating its meal outside
elXRFIRun20,1,raven is eating seeds
elXRFIRun20,2,bird eating on left
elzBa6n44_w,0,Pigeon walking on the ground
emD_9KXAQJw,0,a black bird is flying
emXpvx2MXxQ,0,man eating burger
emXpvx2MXxQ,1,man in black pants walking in the back
epfVsKd-lyQ,0,a man with red pant is climbing through the mountain
epv31fba1F4,0,a person is jumping
eqyT-SmMVH0,0,Baby is climbing over of wooden fence on the bed
erQAJEaAlvY,0,spotted cat walking on the car
erQAJEaAlvY,1,a gray car is parked on the right
erbmJeoeQ1c,0,the bird on the right is standing still
erbmJeoeQ1c,1,Bird in middle walking
erbmJeoeQ1c,2,sea gull pecking in the middle
es-zMJI_a98,0,parrot jumping up and down
et27qvgPjD8,0,baby crawling on the ground
eyu0lE9Uzjk,0,Sport car is drifting 
f3xWaOkXCSQ,0,a baby is crawling
f69BvM1yXFE,0,the dog is trotting alongside its owner
f69BvM1yXFE,1,man in black jacket walking with a black dog
f6kVA8MP95s,0,bird is walking around yellow pillars
f7HEr43U24s,0,the dog is running with another dog
f7HEr43U24s,1,a white dog is walking on the right
f7O9b8HtpdM,0,the man is participating in an eating contest
f7QQKXPxjp0,0,Guy in the red shirt crawling under the steel wire
f7QQKXPxjp0,1,man in white crawling in the mud
f7QQKXPxjp0,2,a white man is crawling in the mud
f7QQKXPxjp0,3,Person standing on the grass
f9edMwBOcLU,0,the cat is strolling through a yard
f9j1IkIEVLk,0,cat rolling on the carpet
f9xqBwKQKIg,0,cat eating fruit
fD275TptSYs,0,Black white cat eating something in the bowl
fDWOY71uBgU,0,parrot rolling
fHIJVBRSqUI,0,left ball bouncing up and down
fHIJVBRSqUI,1,right ball bouncing up and down
fHIJVBRSqUI,2,girl bouncing two balls
fIlnuxDAOnc,0,a bird in the middle is eating food
fIlnuxDAOnc,1,a bird on the right is eating something 
fK8yssWNkIY,0,man crawling on the ground
fLBZUTfTdUA,0,Bird in black and white fur eating inside a barrel
fNR6ats8DSU,0,baby is crawling on the green cover
fNuVt6KENzk,0,a white dog is rolling himself in the snow
fP8_QASSEjs,0,dog jumping rope with a man
fP8_QASSEjs,1,a man in black is jumping up and down
fPfq_CYDF-k,0,man jumping on the mat
fQ7mJ0kAVN4,0,baby climbing in the middle
fQ7mJ0kAVN4,1,baby laying on violet pathway
fQ7mJ0kAVN4,2,a man is sitting and pointing to a place
fQ7mJ0kAVN4,3,man in blue shirt sitting on green pathway
fQ7mJ0kAVN4,4,a person is sitting on the right side
fQZW30ijzhw,0,a baby is crawling
